"","Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID"
"312","Sorry but listen in spotify the version with the Reason's voice thouusand times better. Another time the cover do one song to heaven.","obrador imatge","0","0","2019-11-08T23:59:47.000Z","UgwOTkYgbqKaYnzbgo94AaABAg","None","FALSE","nfs8NYg7yQM"
"313","Trillian... this shit fired me from my band
Why technology improves?","NONAME","0","0","2019-11-08T23:04:30.000Z","UgxtcEvlaqRg3gPMJ154AaABAg","None","FALSE","nfs8NYg7yQM"
"314","I absolutely hate this song. Its like ear rape now, my old job played this at least 20x a day","qsaunnn","0","0","2019-11-08T22:36:04.000Z","Ugyh-FxWul1YZ55zTGh4AaABAg","None","FALSE","nfs8NYg7yQM"
"315","Ledebieroponerlemuchos    efectos   casi        100","Maylen Torres","0","1","2019-11-08T22:21:44.000Z","Ugxz-xoGs6nAAPLBPvV4AaABAg","None","FALSE","nfs8NYg7yQM"
"316","Eresromantico","Maylen Torres","0","1","2019-11-08T22:19:49.000Z","UgwzI3Ob5tbfn7QdYyh4AaABAg","None","FALSE","nfs8NYg7yQM"
"317","hola","Cesar Resillas","0","0","2019-11-08T21:58:31.000Z","UgxEDflOrBlEAh6rWsd4AaABAg","None","FALSE","nfs8NYg7yQM"
"318","AQUI É BRASIL!!!!!","luiz alberto ferreira","0","0","2019-11-08T21:30:22.000Z","Ugy-d1wRItCELxXhdvV4AaABAg","None","FALSE","nfs8NYg7yQM"
"319","We all know that all dem views came from *ME*","Annetta Woodard","0","0","2019-11-08T20:32:45.000Z","UgxOEirbJvwZEIURijN4AaABAg","None","FALSE","nfs8NYg7yQM"
"320","YES","Edson Daniel Fuentes Camacho","0","1","2019-11-08T20:14:56.000Z","UgxSjwNcVzijBqPy_nZ4AaABAg","None","FALSE","nfs8NYg7yQM"
"321","I LOVE YOU !!! YOU are voice beautiful","Davidescu Gameplay","0","1","2019-11-08T19:53:26.000Z","Ugw__YT8F-u40Aev-WJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"322","Mencantatucasion    la     amooooooo","Maylen Torres","0","1","2019-11-08T18:55:57.000Z","UgxUhLNMypQZggiAN2R4AaABAg","None","FALSE","nfs8NYg7yQM"
"323","Amerikadaki kadinlar ne kadar savurgan. Yada inhiliz falan... biz turklerde dokunmaya kiyamayiz","Melody STAR","0","0","2019-11-08T18:52:57.000Z","UgxUq1qSTzwXGafftbF4AaABAg","None","FALSE","nfs8NYg7yQM"
"324","Posta no sabia de el!!!!<U+0001F639><U+0001F63F>hasta q dijo que quería hacer una colaboración con BTS!!!!

OMG<U+0001F63B><U+0001F63B><U+0001F63B><U+0001F63B><U+0001F63B>


EMMMMM CHAU!!!","suga hermoso!","1","2","2019-11-08T18:42:32.000Z","UgxFJ80Wf5P6nMGaYsF4AaABAg","None","FALSE","nfs8NYg7yQM"
"325","rob thomas?","Maria Jose Pareja Cardona","0","0","2019-11-08T18:40:44.000Z","Ugxag9tf76ilSWIRn894AaABAg","None","FALSE","nfs8NYg7yQM"
"326","I love the song","Dikshant Kasare","0","2","2019-11-08T16:54:03.000Z","UgybWH5iy21f8BNj8pd4AaABAg","None","FALSE","nfs8NYg7yQM"
"327","2
20
201
2019?","Paola Andrea vasquez","0","1","2019-11-08T16:41:59.000Z","Ugx-mc_1B56irW8s5854AaABAg","None","FALSE","nfs8NYg7yQM"
"328","0% drugs
0% alcohol
100% bASS","AbdiaZzz","7","457","2019-11-08T16:26:55.000Z","UgynW3V7IduheqQpj0x4AaABAg","None","FALSE","nfs8NYg7yQM"
"329","2020??","Afrin 00","0","1","2019-11-08T16:18:45.000Z","Ugz75IXO2EgvzDrl7dZ4AaABAg","None","FALSE","nfs8NYg7yQM"
"330","<U+0001F62D><U+0001F62D><U+2764><U+0001F494>","<U+0639><U+0627><U+0644><U+0645> <U+0627><U+0644><U+0639><U+0628> 652","0","0","2019-11-08T16:17:17.000Z","UgxVpAjOYZxty_2uML14AaABAg","None","FALSE","nfs8NYg7yQM"
"331","Love from India","Bittu Gyanchand","0","0","2019-11-08T15:57:32.000Z","UgyJLAMOpFANrJvQp8t4AaABAg","None","FALSE","nfs8NYg7yQM"
"332","2019??!<U+0001F603><U+2764><U+FE0F>","U Crazy","0","1","2019-11-08T15:49:53.000Z","Ugz-TGuqS6M3j3iRnmJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"333","You are a singer like a shooting star - Charlie","Taslima Islam","0","0","2019-11-08T15:43:50.000Z","UgyLkZxQnlq5BHpon694AaABAg","None","FALSE","nfs8NYg7yQM"
"334","Te amo Charlie Puth","Kiara Ferrari","0","0","2019-11-08T15:25:54.000Z","UgzQPykTcmlrL0wocaV4AaABAg","None","FALSE","nfs8NYg7yQM"
"335","This song always need a serious attention ...<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","Mr.Himanshu Kantale","0","1","2019-11-08T14:57:11.000Z","Ugycc_9-6iRy7UrKfn54AaABAg","None","FALSE","nfs8NYg7yQM"
"336","TATTOO","Der_COOKIE _Name","0","0","2019-11-08T14:44:40.000Z","UgwyFa48pcpv9j9XrdR4AaABAg","None","FALSE","nfs8NYg7yQM"
"337","Okay?
I'm just got to sleep!
And I just listen...
Jeff the killer the command...
But already...<U+0001F62E><U+0001F610><U+0001F611><U+0001F636>","<U+55B5><U+55B5><U+5C0F><U+8001><U+9F20>","0","1","2019-11-08T14:38:18.000Z","Ugz6gqU3z7rclbX-qlF4AaABAg","None","FALSE","nfs8NYg7yQM"
"338","Don’t press Read More




I wasted 2 Seconds Of Your life","Zerefur","0","1","2019-11-08T13:40:33.000Z","Ugx96cbrZ44w38Ji4T94AaABAg","None","FALSE","nfs8NYg7yQM"
"339","+<U+2513><U+250F>-<U+2501><U+2501>-<U+2513>+<U+2513>+<U+2501><U+2501>+
¦<U+2517><U+251B>¦<U+2517><U+2501>¦<U+2503>¦<U+2503>¦ 0 0 ¦
¦<U+250F><U+2513>¦<U+250F><U+2501>¦<U+2517>¦<U+2517>¦<U+2570><U+256F>¦
+<U+251B><U+2517>-<U+2501><U+2501>-<U+2501>-<U+2501>-2019??","Ni<U+1EC1>m Van Hoàng","0","1","2019-11-08T13:07:04.000Z","UgzueI5FxiutotrFYCJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"340","N
I
C
E <U+0001F61D>","amelia mirela","0","0","2019-11-08T12:51:46.000Z","UgwaMN5Fj_so0q0T0bJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"341","It's .......





Goooooooooooooooooooooooooooooooooooooooddddddddddd","*Milla__chan*","0","0","2019-11-08T11:16:45.000Z","UgzDmat9KGzpJYEVKhJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"342","<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","Lÿ nã","0","0","2019-11-08T11:01:12.000Z","UgyKBphvtI7DIUBkp-R4AaABAg","None","FALSE","nfs8NYg7yQM"
"343","Why am i randomly watching this 2 years leter","Gaming with Tahir","0","4","2019-11-08T10:43:43.000Z","UgyMu5gCgukCUX3Pzw54AaABAg","None","FALSE","nfs8NYg7yQM"
"344","Wait a minute are you one of the whislife i know that looks I'm not stupid","Marissa Buduan","0","8","2019-11-08T10:34:01.000Z","UgwSGzbpzjeRRMka7lR4AaABAg","None","FALSE","nfs8NYg7yQM"
"345","Great","MASTER ninja 2136","0","0","2019-11-08T10:08:23.000Z","Ugz-7sd40pdjoisIV2l4AaABAg","None","FALSE","nfs8NYg7yQM"
"346","Hello  my name Dasha","<U+0414><U+0435><U+043D><U+0438><U+0441> <U+041B><U+043E><U+0441><U+0438><U+043A>","0","0","2019-11-08T08:17:35.000Z","UgysqI7R0LCAdZi6_UJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"347","https://youtu.be/Sxfx54YWr8s
Watch Charlie Puth affair!","Bipin Bhurtel Show","0","1","2019-11-08T07:31:33.000Z","UgzCvfbqwIduNV5NEh14AaABAg","None","FALSE","nfs8NYg7yQM"
"348","https://www.facebook.com/bipin.bhurtel.54","Bipin Bhurtel Show","0","1","2019-11-08T07:28:47.000Z","Ugw91LOkuz0c7fzUpEd4AaABAg","None","FALSE","nfs8NYg7yQM"
"349","Stop commenting ""who's watching this in 2019"" we dont care and this comment section is not a calendar","Angelica Perez","0","1","2019-11-08T06:56:28.000Z","Ugzc5_q5luoKF1g8AYB4AaABAg","None","FALSE","nfs8NYg7yQM"
"350","My favorit song<U+0001F44C><U+0001F44C>","logan poul","0","0","2019-11-08T06:40:11.000Z","UgzKvl-qHgvcvhk2tPt4AaABAg","None","FALSE","nfs8NYg7yQM"
"351","*To Everyone Of You Who Reads This.*




*I Hope You Have A Great Life With A Lot Of Happiness!* <U+2764><U+FE0F>","Egg With 100K Subscribers Challenge","0","5","2019-11-08T05:55:00.000Z","Ugw7ZAnC6Dsi184GCah4AaABAg","None","FALSE","nfs8NYg7yQM"
"352","Good","Thái Truong","0","1","2019-11-08T04:52:33.000Z","Ugz4Ui2WrEik7DoVlfd4AaABAg","None","FALSE","nfs8NYg7yQM"
"353","<U+03A0> | © €","Irene Menda","0","0","2019-11-08T04:29:25.000Z","Ugzg_eRKvPMOsXaQpUd4AaABAg","None","FALSE","nfs8NYg7yQM"
"354","LIT <U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F4DB><U+0001F4DB><U+0001F4DB><U+0001F525><U+0001F525><U+0001F525><U+0001F525>","Janie Caldwell","0","1","2019-11-08T04:10:48.000Z","UgyBb79tAzHBgKl_Efl4AaABAg","None","FALSE","nfs8NYg7yQM"
"355","Who likes the older version of Attention by Charlie Puth?","<U+AC04><U+C9C0><U+C2B9><U+C6B0>","0","1","2019-11-08T03:20:21.000Z","UgyEruHOOLmScZPIlH54AaABAg","None","FALSE","nfs8NYg7yQM"
"356","Suis-je le seul commentaire en français<U+0001F640><U+0001F640>???","Oumou Diallo","0","0","2019-11-08T00:20:24.000Z","Ugx1lnMneqX__F91UQJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"357","Keroncong reggae version https://youtu.be/qZygYGvtPm0","DUNIA KITA","0","0","2019-11-08T00:14:19.000Z","Ugxr51xpsjg1UYZIl4B4AaABAg","None","FALSE","nfs8NYg7yQM"
"358","very good song","kardem kuyumcu","0","0","2019-11-07T22:11:38.000Z","Ugx6nPjvVGxY2qJZbi54AaABAg","None","FALSE","nfs8NYg7yQM"
"359","When it says running round running round running round throwing that dirt all on my name I thought it say running round.... throwing that turtle on my knee","Anais Shaw","1","0","2019-11-07T21:53:16.000Z","UgxUfk1TLNfvRkm18ZJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"360","Charlie Puth and Shawn Mendes need to make a song together","Irene Plata","9","160","2019-11-07T20:47:54.000Z","UgyUuYBAl9d88AplI614AaABAg","None","FALSE","nfs8NYg7yQM"
"361","I'm bored give me likes and I'm Happy.","Mr popper penguins 3","0","1","2019-11-07T19:42:56.000Z","UgymnkIrU9pGaG6Ag1l4AaABAg","None","FALSE","nfs8NYg7yQM"
"362","my buddys cape on me beacuse i like this song","Mouhamad Mangure","0","0","2019-11-07T18:53:12.000Z","Ugym5aOmDcsKqQMm-Pd4AaABAg","None","FALSE","nfs8NYg7yQM"
"363","0%Drugs
0%Porn
100%Talent

 
We Love You Charlie Puth","Egg With 100K Subscribers Challenge","0","1","2019-11-07T17:57:51.000Z","UgyaRJgE9BZE4mWY-eV4AaABAg","None","FALSE","nfs8NYg7yQM"
"364","*Only Hate Your Phone When Its Charging Slow And Only Miss It When You Threw It Out Of The Window*","Egg With 100K Subscribers Challenge","0","0","2019-11-07T17:52:45.000Z","UgyidCdfkyCjxtGbIjN4AaABAg","None","FALSE","nfs8NYg7yQM"
"365","Attention...lovers!!!...","VISAL AJAY","0","0","2019-11-07T17:40:24.000Z","Ugx8KOXtr8hikWJvgU54AaABAg","None","FALSE","nfs8NYg7yQM"
"366","Amazing","Gaël Le Devendec","0","0","2019-11-07T17:36:08.000Z","UgyhRPRz8ihi-dJGJL54AaABAg","None","FALSE","nfs8NYg7yQM"
"367","Tite","Makulet na Burnek","0","0","2019-11-07T17:12:05.000Z","UgztKOLrP2VMgCXaMnl4AaABAg","None","FALSE","nfs8NYg7yQM"
"368","Algum br no final de 2019?<U+0001F602><U+270C>","<U+9839><U+10E6><U+0E53>a<U+0D20><U+0D23>¡c<U+043D>a<U+0E53><U+10E6><U+9839>","10","30","2019-11-07T16:45:57.000Z","UgwmDCJbGvKfcS7K2Bd4AaABAg","None","FALSE","nfs8NYg7yQM"
"369","türk yokmu aq","Vural YARKIN","0","0","2019-11-07T16:36:36.000Z","UgyDiCAHBEaeoW-oqaB4AaABAg","None","FALSE","nfs8NYg7yQM"
"370","After watching his Genius video about this song... <U+0001F922><U+0001F922><U+0001F92E><U+0001F92E><U+0001F4A9><U+0001F4A9> HES CANCELLED","howls moving castle","0","0","2019-11-07T16:12:44.000Z","UgzD4TTtXCI27VvaFiJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"371","lindo, me gustas sus musicas especialmente esta musica - attention","Sandra Dolci diaz","0","0","2019-11-07T15:18:27.000Z","UgytKug6Vv18m4PrZlR4AaABAg","None","FALSE","nfs8NYg7yQM"
"372","Có ai VN không<U+0001F60A><U+0001F60A><U+0001F60A>","Sam BAJA TTGTKB","0","0","2019-11-07T14:56:36.000Z","UgzqGXBiMD_A-D9yZGN4AaABAg","None","FALSE","nfs8NYg7yQM"
"373","I like this video song and I love","indika balasuriya","0","0","2019-11-07T14:37:24.000Z","Ugz_8SCKBUL4t4Eop2t4AaABAg","None","FALSE","nfs8NYg7yQM"
"374","Very good","Thành Tài Lê","0","1","2019-11-07T14:32:52.000Z","UgwdTDBwDySbw8T6SN14AaABAg","None","FALSE","nfs8NYg7yQM"
"375","Lol this was said about Selena?! Hmm...","Anh Wisdom","0","0","2019-11-07T14:32:47.000Z","UgyUxQqv11xbJTWsTq14AaABAg","None","FALSE","nfs8NYg7yQM"
"376","Preach","Mandela The Man","0","0","2019-11-07T14:00:06.000Z","Ugw8L2l__0e8IZuMSa14AaABAg","None","FALSE","nfs8NYg7yQM"
"377","Attention 





I got ur attention 
<U+0001F447>.         <U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447>","Margert Walter","0","1","2019-11-07T13:42:39.000Z","UgxyopWMIuy73ZGZUJp4AaABAg","None","FALSE","nfs8NYg7yQM"
"378","one billion omfg","Rosie love","0","0","2019-11-07T12:58:33.000Z","UgzgRiXvrWzeSu1YG6J4AaABAg","None","FALSE","nfs8NYg7yQM"
"379","does anyone know that girl name ?","clove and cj jackson","0","0","2019-11-07T12:54:20.000Z","Ugylbsnj5vLzWXpKdqp4AaABAg","None","FALSE","nfs8NYg7yQM"
"380","Vi<U+1EC7>t nam oi !
Cho tôi xem cánh tay các b<U+1EA1>n nào!","H<U+1EA1>nh Lô","0","2","2019-11-07T12:42:33.000Z","UgzFTuoIQ9KISQV9MCF4AaABAg","None","FALSE","nfs8NYg7yQM"
"381","<U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D>","Tonia <U+0412><U+0430><U+0446><U+0435><U+0431><U+0430>","0","0","2019-11-07T12:05:36.000Z","Ugxaabr_oICtunuT8d54AaABAg","None","FALSE","nfs8NYg7yQM"
"382","My deepest sympathy for the turtle that was being thrown around. (Just kidding)","Yashasvi Mishra","0","0","2019-11-07T10:32:25.000Z","UgyzeMY0X5Jv1C04RGF4AaABAg","None","FALSE","nfs8NYg7yQM"
"383","His pitch is more favorably received than my sales pitch, and I sell cancer medication.","PierrotBolnezify","0","9","2019-11-07T10:15:23.000Z","Ugx8aRuvtqJtOVZSNPd4AaABAg","None","FALSE","nfs8NYg7yQM"
"384","2019¿","Evianna","0","2","2019-11-07T09:32:33.000Z","UgxgmHOGi6Igfn3OjJN4AaABAg","None","FALSE","nfs8NYg7yQM"
"385","Everyone was just like “who’s listening this song in 2019”","Ira Lyy","14","348","2019-11-07T09:15:07.000Z","UgyZzPQ08iuuZk-x6Zd4AaABAg","None","FALSE","nfs8NYg7yQM"
"386","reached 1B and still watching this song<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","raghu varun","0","1","2019-11-07T08:42:03.000Z","Ugzt-BP4zUetQSL8kmh4AaABAg","None","FALSE","nfs8NYg7yQM"
"387","<U+3069><U+3063><U+304B><U+65E5><U+672C><U+4EBA><U+304A><U+3089><U+3093><U+306E><U+301C>!w","<U+8349><U+30BF><U+30B1><U+69D8>","0","0","2019-11-07T08:26:09.000Z","Ugy79n-wr0Avl1PrWqh4AaABAg","None","FALSE","nfs8NYg7yQM"
"388","2:31 he's cry <U+0001F62D>","Hhh Hhhh","0","0","2019-11-07T08:23:36.000Z","UgzjopMdWBkYGpaH9cR4AaABAg","None","FALSE","nfs8NYg7yQM"
"389","Who listening this song in November 2019 please like it <U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447>","Durga Dewangan","2","7","2019-11-07T07:32:05.000Z","UgzsRf3ag3m2WrVbhlZ4AaABAg","None","FALSE","nfs8NYg7yQM"
"390","ZINGSPEEDMOBILE","<U+A9C1><U+0F3A>64 Vâ<U+0438><U+0F3B><U+A9C2>","0","0","2019-11-07T07:23:48.000Z","UgwAjmnVWxuuLcg45Oh4AaABAg","None","FALSE","nfs8NYg7yQM"
"391","hay quá à","T<U+1EE9> Hoàng","0","0","2019-11-07T07:13:00.000Z","UgwsGCTKyySmfKaSyj94AaABAg","None","FALSE","nfs8NYg7yQM"
"392","A petition for Shawn Mendes and Charlie Puth to collaborate in a heartbreaking song. <U+0001F64F><U+0001F3FC><U+0001F92A>","Carolina Queseyo","0","0","2019-11-07T05:59:09.000Z","UgzYQFg6NA07sonvrNF4AaABAg","None","FALSE","nfs8NYg7yQM"
"393","David Dobrik","heh brn","0","0","2019-11-07T05:50:52.000Z","UgwjVIfHl-czVCbZBM14AaABAg","None","FALSE","nfs8NYg7yQM"
"394","Cat : Meow!
Dog : Woof!
Cow : Muu!
Lizard : Cik Cik!
Idiot : *ATTENTION*","Ian The Gamer","0","1","2019-11-07T05:49:10.000Z","UgyGC9amr9ElJerNJxd4AaABAg","None","FALSE","nfs8NYg7yQM"
"395","S<U+033E>T<U+033E>A<U+033E>Y<U+033E> <U+033E>S<U+033E>T<U+033E>R<U+033E>O<U+033E>N<U+033E>G<U+033E> <U+033E>S<U+033E>O<U+033E>L<U+033E>D<U+033E>I<U+033E>E<U+033E>R<U+033E>S<U+033E>","ImADankMemeToo","0","1","2019-11-07T04:02:04.000Z","UgxHys3DvDGZDho5Cgl4AaABAg","None","FALSE","nfs8NYg7yQM"
"396","I'M here after hyunjiin's stage <U+2764>","hhh HYUNJIN hhh","0","0","2019-11-07T02:39:11.000Z","Ugxne8YwYbnzSimvSwh4AaABAg","None","FALSE","nfs8NYg7yQM"
"397","2019????","vanss blues","0","1","2019-11-07T02:30:01.000Z","UgzrysWtggXdsxGoZRR4AaABAg","None","FALSE","nfs8NYg7yQM"
"398","whoever the fuck threw that turtle on Charlie's knee, please take it back. It's a snapping turtle, and Charlie's starting to get an infection. Thank you","Greta","0","0","2019-11-07T02:21:09.000Z","UgxdrMi-TAlHwSyMIcJ4AaABAg","None","FALSE","nfs8NYg7yQM"
"399","Estupenda cancion me encanta","Selena Lopez","0","0","2019-11-07T01:18:20.000Z","UgwYsDhuQa1wSAWP9Nt4AaABAg","None","FALSE","nfs8NYg7yQM"
"400","1B views, I remember when this song was new!","Gizmo Gaming & More","0","0","2019-11-07T00:35:05.000Z","UgyMKQ0v9-yqk0WJUsF4AaABAg","None","FALSE","nfs8NYg7yQM"
"401","Desearía escuchar todo la tarde","Betsayda Quispe Sosa","0","0","2019-11-07T00:28:29.000Z","UgyK5JRvp1fH0QyiACp4AaABAg","None","FALSE","nfs8NYg7yQM"
"402","*Who Still Listen To This Music*","Ali Ahmed","0","6","2019-11-06T23:44:23.000Z","UgwhxdJpLOV37EEJTcB4AaABAg","None","FALSE","nfs8NYg7yQM"
"403","i love this song","Amy Hanasyk","0","1","2019-11-06T23:38:25.000Z","UgzkP20WCkiZbOMiAdp4AaABAg","None","FALSE","nfs8NYg7yQM"
"404","I'm inlove with your voice <U+0001F618><U+0001F60D>","Ruvy irish Luga","0","0","2019-11-06T23:34:13.000Z","UgxYvcT-sioAvgBbGKF4AaABAg","None","FALSE","nfs8NYg7yQM"
"405","I love you Charlie puth hoping to see you one day your so handsome and talented <U+0001F618> 
-Philipilpines <U+2764><U+FE0F>","Ruvy irish Luga","0","1","2019-11-06T23:33:59.000Z","UgxIIjO6qpr2zD2QV8R4AaABAg","None","FALSE","nfs8NYg7yQM"
"406","1:37","<U+0425><U+0425><U+0425> <U+0410><U+041C><U+0410>TEUR S<U+0415><U+0425> VIDEO - <U+0421>LIC<U+041A> HER<U+0415>","0","0","2019-11-06T22:05:00.000Z","Ugz3AJ2hc2WzxJPvqGN4AaABAg","None","FALSE","nfs8NYg7yQM"
"407","A perfect song *_*","Melika Imani","0","0","2019-11-06T21:26:44.000Z","UgzqTBZgkBLa-X_8w-F4AaABAg","None","FALSE","nfs8NYg7yQM"
"408","I got new deep bass headphones and hoooooooooly shit","Open Wide","0","0","2019-11-06T21:04:47.000Z","Ugwvx-PG8iNKDC8SRV94AaABAg","None","FALSE","nfs8NYg7yQM"
"409","Isn’t he lush <U+0001F970>","heather holyland","0","0","2019-11-06T20:29:44.000Z","UgxDbvkSrMTsu4-rFY54AaABAg","None","FALSE","nfs8NYg7yQM"
"410","Diamond Bar, California 2017","Gregory Love","0","0","2019-11-06T19:53:23.000Z","UgwE0VoZ2SjjL-p6AA94AaABAg","None","FALSE","nfs8NYg7yQM"
"411","Teacher:ATTENTION!
Me:You  just want attention, you dont want my heart
Teacher :You just want detention
Me: AWWW MAAAAN WHYYY TEACHHEEER?!","Najafov Farhad","0","1","2019-11-06T18:47:35.000Z","UgwIGz18y548KWsEU5h4AaABAg","None","FALSE","nfs8NYg7yQM"
"412","this piece of shit wrote this song just because selena gomez wouldn't let him smash. 
he turned himself into a victim despite HE being the one that wanted to get in his FRIEND's pants. cunt.","STAN EXO","0","2","2019-11-06T17:23:01.000Z","UgwXO_eb0Sd1hhSUGpp4AaABAg","None","FALSE","nfs8NYg7yQM"
"413","Nov, 2019??","Khushi parmar","0","10","2019-11-06T17:02:55.000Z","UgyAzQIZMjUVIRXxEER4AaABAg","None","FALSE","nfs8NYg7yQM"
"414","This song is a fucking masterpiece!!","Rohit Rawat","0","1","2019-11-06T17:00:27.000Z","Ugw9Ld3uBmKrKw8lmZN4AaABAg","None","FALSE","nfs8NYg7yQM"
"415","Jinho (Pentagon)
Joochan (Golden Child)
G.O. (MBLAQ)
Half Seasoned Half Fried team on Produce X 101
Who else covered this song from kpop artists? I need more covers <U+2661>","Dong Mun Han","0","0","2019-11-06T16:40:47.000Z","Ugw7QouAT74G_U9Y9eF4AaABAg","None","FALSE","nfs8NYg7yQM"
"416","Tui k hi<U+1EC3>u gì mà hay v~","Dung","0","0","2019-11-06T16:18:15.000Z","UgxZufFvzYjH7AkPlDR4AaABAg","None","FALSE","nfs8NYg7yQM"
"417","1B views but how <U+0001F914><U+0001F914><U+0001F914>","4G Education","0","0","2019-11-06T15:37:31.000Z","UgzKmv_s3RdA4ce1IcV4AaABAg","None","FALSE","nfs8NYg7yQM"
"418","Brasil","Gabriel Chaves","0","0","2019-11-06T15:37:22.000Z","Ugw38u8f_iL1ExQ9OE54AaABAg","None","FALSE","nfs8NYg7yQM"
"419","<U+97F3><U+4E50><U+738B><U+5B50><U+0001F934>
<U+4F60><U+624D><U+662F><U+4E16><U+4E0A>
<U+72EC><U+4E00><U+65E0><U+4E8C>
<U+4E0E><U+65E0><U+4F26><U+6BD4><U+7684><U+5B9D>","<U+5800><U+6C5F><U+6176><U+83EF>","3","0","2019-11-06T14:32:17.000Z","UgyJEnzL6D1INLz_msp4AaABAg","None","FALSE","nfs8NYg7yQM"
"420","2019 anyone?<U+0001F605>","GALBINA ZAHRA MOHAMAD","0","0","2019-11-06T14:32:14.000Z","Ugyu9D_DhFmubNQ1wil4AaABAg","None","FALSE","nfs8NYg7yQM"
"421","Like Bella mi piace like my like","Rosanna Mallardo","0","0","2019-11-06T14:13:11.000Z","Ugz-u7c6_svFaOh6hCF4AaABAg","None","FALSE","nfs8NYg7yQM"
"422","<U+6211><U+7684><U+5076><U+50CF><U+7537><U+795E><U+0001F60D><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F602>","<U+8D75><U+5B89><U+5B89>","0","0","2019-11-06T13:52:19.000Z","UgxQUbNNgP30lLTFi9N4AaABAg","None","FALSE","nfs8NYg7yQM"
"423","TÜRK GÖREMIYORUM","ENES SAHINER","1","3","2019-11-06T13:44:40.000Z","UgynzA3f9KRNxRe8Li14AaABAg","None","FALSE","nfs8NYg7yQM"
"424","attention","Sabnam De","0","0","2019-11-06T13:34:04.000Z","UgyMxqJKUEf6n78mN7R4AaABAg","None","FALSE","nfs8NYg7yQM"
"425","1:07","indraga maulana","0","0","2019-11-06T12:55:20.000Z","UgzXu5RxrzTR7p6HHb14AaABAg","None","FALSE","nfs8NYg7yQM"
"426","0:47","indraga maulana","0","0","2019-11-06T12:54:39.000Z","Ugz3ux9ECln9_PtsHl54AaABAg","None","FALSE","nfs8NYg7yQM"
"427","Me: hmm singing would be fun!

**Also me in my head**
*hehe! Singing awsome*

Me singing: *voice ugly cracks*","<U+1D20><U+026A><U+0274><U+1D04><U+028F> suicide squad","0","23","2019-11-06T11:21:12.000Z","UgxoS4HBqUi_fNFaz_94AaABAg","None","FALSE","nfs8NYg7yQM"
"428","Que buena Canción","Camila Campuzano","0","0","2019-11-06T11:12:11.000Z","UgxeFX-blOvv8pHEp-x4AaABAg","None","FALSE","nfs8NYg7yQM"
"429","<U+250F><U+2513><U+250F><U+2533><U+2501><U+2533><U+2513><U+250F><U+2513><U+250F><U+2501><U+2501><U+2513>
<U+2503><U+2517><U+251B><U+2503><U+2501><U+252B><U+2503><U+2503><U+2503><U+2503><U+256D><U+256E><U+2503>
<U+2503><U+250F><U+2513><U+2503><U+2501><U+252B><U+2517><U+252B><U+2517><U+252B><U+2570><U+256F><U+2503>
<U+2517><U+251B><U+2517><U+253B><U+2501><U+253B><U+2501><U+253B><U+2501><U+253B>2019?","KyleAxo HD","0","1","2019-11-06T11:08:23.000Z","UgznEM8WpuN6BHaRyOl4AaABAg","None","FALSE","nfs8NYg7yQM"
"430","That girl only needs atention <U+0001F644>","jungkook bts","0","0","2019-11-06T10:44:05.000Z","UgwMHh3b-Zi0SXhmUOh4AaABAg","None","FALSE","nfs8NYg7yQM"
"431","MMMM tasty bass guitar action","Leave My Butt Alone","0","0","2019-11-06T10:13:13.000Z","UgwXKGCWGttBpjvHbiR4AaABAg","None","FALSE","nfs8NYg7yQM"
"432","Can I have you're attention ladies and gentlemen, men and women, kids and adults, male and female, mothers and fathers, grandmothers and grandfathers, sisters and brothers, teachers and students, dead and alive, thank you for the attention","Laish [CC]","0","2","2019-11-06T08:45:37.000Z","UgxilOPja5cEOZtV9EV4AaABAg","None","FALSE","nfs8NYg7yQM"
"433","Cheers On 1 Billion !!! <U+0001F377> People <U+0001F339><U+0001F918>","Justin Leo","0","0","2019-11-06T08:23:20.000Z","Ugwio-RAz538QvmydNF4AaABAg","None","FALSE","nfs8NYg7yQM"
"434","Attention and see you again is the best song!!! :>","M _xes","0","0","2019-11-06T08:05:21.000Z","UgyG3PT6V8AlYSEe10F4AaABAg","None","FALSE","nfs8NYg7yQM"
