"","Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID"
"1032","Nicki looks great here","Luca Pena","0","1","2019-09-23T19:36:58.000Z","UgzQdn762GxMnJN8iF94AaABAg","None","FALSE","wzZWXrlDj-A"
"1042","4:02 JoJo","BenBen","0","0","2019-09-23T18:01:12.000Z","Ugy2Z2DuEIdDmTPCskB4AaABAg","None","FALSE","wzZWXrlDj-A"
"1052","DNCE please come back <U+0001F60D>","Dianne Jose","0","0","2019-09-23T13:35:48.000Z","UgzQb2YvtWaLTZ81KGl4AaABAg","None","FALSE","wzZWXrlDj-A"
"1062","This is the na na na na na na na na that I've been looking","CHIMCHIM JAMS","0","0","2019-09-23T13:25:30.000Z","UgwU1HN2gdJvFEy2xUt4AaABAg","None","FALSE","wzZWXrlDj-A"
"1072","0:52 Te la paso por atras ??? :
o-o","P<U+1D07><U+0274><U+0274><U+028F><U+1D21><U+026A>s<U+1D07> E<U+029F> P<U+1D00><U+028F><U+1D00>s<U+1D0F> B<U+1D00><U+026A><U+029F><U+1D00><U+0280><U+026A><U+0274>","0","0","2019-09-23T02:28:58.000Z","UgyiegMwcxyNKPlS5WZ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1082","When I tune my bass guitar this song is my basis. <U+0001F60A><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F496><U+0001F496>","JZPH Quevas","0","1","2019-09-22T15:27:01.000Z","Ugw-gBa6AWJnnUu4amJ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1092","I wished nicki kissed joe<U+0001F60D><U+2764>","Grace Jordan","0","0","2019-09-22T15:20:25.000Z","UgwX1atKtXwYYCJzsMF4AaABAg","None","FALSE","wzZWXrlDj-A"
"1103","Nicki is always Grat at Guest starring......LIT!","Richard Lou","0","0","2019-09-22T13:52:18.000Z","Ugz1FUq_dxBXUh-4Ipx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1113","Tom Holland (lol i found a TikTok of it)","sunflxwer","0","0","2019-09-21T23:28:13.000Z","UgxVwTzWVNnphNjphVV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1122","Quien habla español","gatita 2019","0","0","2019-09-21T21:25:11.000Z","UgyJ8CcFflsbsJcziHB4AaABAg","None","FALSE","wzZWXrlDj-A"
"1132","I FINALLY FOUND THIS SONG I CAN DIE IN PEACE NOW","Meri Mirzoyan","0","0","2019-09-21T17:05:02.000Z","UgyFfLUagrq-7gqz1AN4AaABAg","None","FALSE","wzZWXrlDj-A"
"1142","Who else has seen this the exact release of Kissing Strangers date?","Munitions Expert","1","1","2019-09-21T15:11:25.000Z","UgwPyuUBhnVSuwnvYU54AaABAg","None","FALSE","wzZWXrlDj-A"
"1152","is that even nicki the hell","saturns <U+0F04>","0","1","2019-09-20T01:20:11.000Z","UgzlUZ9Lnw5XBISUHGx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1162","Nicki minaj any beat and she will kill it for you that what a Queen is","jamal Addai","0","1","2019-09-17T11:09:04.000Z","UgxmLKl1vrPol4w2TXx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1172","Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll Bum lalalalalalala layfsellllll","Twitch Kafasi","0","1","2019-09-16T14:58:52.000Z","Ugz6iVkuxFmdquOYwKB4AaABAg","None","FALSE","wzZWXrlDj-A"
"1182","Nicki <U+0001F496><U+0001F496><U+0001F496>","North Wilson","0","0","2019-09-16T12:51:36.000Z","Ugxg2RnBJID64Sv-jOV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1192","I didn’t think Nicki would do a song with such a white person or get that close to kissing one","Groot The Dog","1","1","2019-09-16T06:49:15.000Z","Ugw0SJjhSwnU7z5FXVd4AaABAg","None","FALSE","wzZWXrlDj-A"
"1202","Ya has kissing strangers tu ??????? Like SI comenta NO","Oscar Vasquez","0","1","2019-09-16T02:55:42.000Z","Ugxjcs6WNY54OCERIUZ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1213","In life,i'm drumers","erick solza","0","0","2019-09-15T16:08:39.000Z","UgzKJeQ-0RE38FWMPTZ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1222","Joe jonas!!!<U+0001F60D><U+0001F60D>","Love Love","0","0","2019-09-15T16:05:17.000Z","UgyPMCh0IyKZnpaP06N4AaABAg","None","FALSE","wzZWXrlDj-A"
"1232","I'm here because this is jungkook's character theme song is the run into sin fanfic <U+0001F602><U+0001F602><U+0001F602> gotta say this is a fun song!!","Anosua Palit","0","0","2019-09-15T12:23:39.000Z","Ugz6Q8Uaf8Dm4SfdvWN4AaABAg","None","FALSE","wzZWXrlDj-A"
"1242","Vietategli di mettere piede Fuori Proprio da casa DEFINITIVAMENTE a tutte quqalle donne ch sono magre e alle Bastarde delle bionde e Dell Bastarde delle rosse e togliete da padova oe abuso di padova di Napoletane Pugliesi sarde sicilane calabresi e universitari Pendolari treni passeggeri treni viaggiatori treni chi vienene da fuori padova ecc Entro oggi.
Abolite chi fischietta chi usa la bocca x FARGLI aria a chi Gli viene male in luoghi pubblici e chi fischietta con la boccaccia ecc Entro oggi e Eliminate chi fa buh,d chi vuole Dimagrire chi fischietta chi fa AVANCES ecf Entro oggie Pugliesi via tutte da padova Sarde via tutte da padova Sicilane VIA da padova tutte Quante entro oggi eliminate chi fischietta chi ha la MANIA di fischiettare Entro oggi e chi fa buh Buttatelo via dai marroni ento oggi e togliete chi sorride dalle balle Subito immediamente chi ssorride é da eliminare Subito Napoletane via da padova tutt","Karin Bertato","0","0","2019-09-15T07:12:08.000Z","Ugx1pEc79atmJclAAp54AaABAg","None","FALSE","wzZWXrlDj-A"
"1252","I just heard this in lyft undercover","UNKNOWN CHANNEL","0","0","2019-09-14T22:49:57.000Z","UgxVMjfnUFAzrVJM5Dt4AaABAg","None","FALSE","wzZWXrlDj-A"
"1262","OMG kissing Aphrodite the goddess of love and music and Queen","spongebobderrick's gaming channel","0","1","2019-09-14T21:58:39.000Z","UgzcEgAT9bnNAK331gV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1272","This song is so underrated omg","Beatriz Rosa","0","0","2019-09-14T13:21:30.000Z","UgwJZ-3FXurghnOVj3d4AaABAg","None","FALSE","wzZWXrlDj-A"
"1282","Onika <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","kenza","0","1","2019-09-13T19:41:07.000Z","UgxskoIpY0FVaBq91cp4AaABAg","None","FALSE","wzZWXrlDj-A"
"1292","DNCE IS SO UNDERRATED!!!!!!!!!! :D","Elizabeth PenaMaslow","0","0","2019-09-13T02:59:33.000Z","UgzTHXkpjTyujdqyMbl4AaABAg","None","FALSE","wzZWXrlDj-A"
"1302","Reminds me of B - 52's Love Shack video...","Kenna O'Leary","0","0","2019-09-12T20:45:06.000Z","Ugyu6lNabCcq1s9CucF4AaABAg","None","FALSE","wzZWXrlDj-A"
"1313","2:20 all of them is staring at Nicki's ass","jasjas","0","1","2019-09-12T07:06:07.000Z","UgxAx_Bp58ZmAcpSttx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1322","Perfect hearts, kissing strangers. Joe Jonas was so adorable, Nicki gives me hope that there are really kind people.","Kenna O'Leary","0","3","2019-09-10T23:46:14.000Z","Ugw5ZyEDcUYtcxmKFCR4AaABAg","None","FALSE","wzZWXrlDj-A"
"1332","NA NA NA NA LIFECELL (IS THERE ANY TURK HERE? <U+0001F602>)","Rabia Özen","1","1","2019-09-10T16:57:10.000Z","UgxFZ-p4OgTs6db46694AaABAg","None","FALSE","wzZWXrlDj-A"
"1342","NANANANANANA","Hatsuki - Kun","1","0","2019-09-10T15:46:21.000Z","Ugz4ruO__5ZEoPrShyV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1352","2019?","flik mazafakich","0","0","2019-09-10T03:39:46.000Z","UgwN0h9EuLELpk4Eegx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1362","<U+0420><U+0443><U+0441><U+0441><U+043A><U+0438><U+0435> <U+043D><U+0435> <U+043F><U+0430><U+043B><U+0438><U+0442><U+0435>!!!<U+0001F605> <U+041F><U+0443><U+0441><U+0442><U+044C> <U+0430><U+043C><U+0435><U+0440><U+0438><U+043A><U+0430><U+043D><U+0446><U+044B> <U+0434><U+0443><U+043C><U+0430><U+044E><U+0442> <U+0447><U+0442><U+043E> <U+044F> <U+0447><U+0442><U+043E> <U+0442><U+043E> <U+043F><U+0443><U+0442><U+043D><U+043E><U+0435> <U+043D><U+0430><U+043F><U+0438><U+0441><U+0430><U+043B><U+0430> <U+0001F601>","<U+0421><U+043B><U+0430><U+0439><U+043C><U+0438><U+043A> <U+0422><U+0430><U+0439><U+043C><U+0438><U+043A>","0","1","2019-09-09T13:47:16.000Z","Ugw6xayKEnx18zOIpip4AaABAg","None","FALSE","wzZWXrlDj-A"
"1372","It's done well.
https://blog.naver.com/7heppy7","creator Space","0","0","2019-09-09T01:07:59.000Z","UgyNARfJqg0b7K4u5Rl4AaABAg","None","FALSE","wzZWXrlDj-A"
"1382","Thanks red for the earworm","Janina Ve","0","0","2019-09-08T14:44:33.000Z","Ugz_qETprNAg7wtmQ8d4AaABAg","None","FALSE","wzZWXrlDj-A"
"1392","yo that dude looks like sam smith","user 53503","0","0","2019-09-08T13:12:02.000Z","UgxATcuhft8aPDS2c5V4AaABAg","None","FALSE","wzZWXrlDj-A"
"1402","Life Cell <U+0001F602>","Semih Turfanda","0","0","2019-09-08T11:46:25.000Z","UgxIDsH26PHt--lHOi94AaABAg","None","FALSE","wzZWXrlDj-A"
"1413","Dont try this at home ... Kissing done by trained professionals","Aadarsh","0","0","2019-09-08T05:20:00.000Z","UgyzvJjhmCyr-Pa8yK54AaABAg","None","FALSE","wzZWXrlDj-A"
"1422","2006 like ita","Alessio Vaccarini","0","1","2019-09-07T22:09:48.000Z","Ugwd0azuAH4Q6kdo53d4AaABAg","None","FALSE","wzZWXrlDj-A"
"1432","Leuke song","Sylvie Kurvers","0","1","2019-09-07T18:35:49.000Z","UgxBOdbJlsc20T_9J5l4AaABAg","None","FALSE","wzZWXrlDj-A"
"1442","Who is here in 2019 ?




Now many artists are using  Authentic views c o m  to get views","AshleyJessicaVEVO","3","19","2019-09-07T17:21:28.000Z","Ugxdy5kUIbsWdA6x8F54AaABAg","None","FALSE","wzZWXrlDj-A"
"1452","I only know this song bc of mass","Jessica Albertsen","0","0","2019-09-05T14:39:49.000Z","Ugx4I3zSbrMGM7m50HV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1462","NA NA NA NA LAYFSEL
TÜRKLER NERDESINIZ","Ece Kayalar","0","0","2019-09-04T13:32:36.000Z","UgxDY4SlVzOerObyxo14AaABAg","None","FALSE","wzZWXrlDj-A"
"1472","Can anybody tell me  name of the headphones he used","Varun patodia","0","0","2019-09-04T11:02:23.000Z","UgyN22OMRdCZJRZfhD54AaABAg","None","FALSE","wzZWXrlDj-A"
"1482","Nicki <U+0001F60D><U+0001F60D><U+0001F60D>","sherline Desmangles","0","0","2019-09-03T03:29:07.000Z","Ugw8oGo1tLlWuJMvWad4AaABAg","None","FALSE","wzZWXrlDj-A"
"1492","Onika.","El Cabrera","0","0","2019-09-01T15:46:13.000Z","UgwiAgUP8J0YCguLwGh4AaABAg","None","FALSE","wzZWXrlDj-A"
"1502","Still waiting for DNCE to stop being on a hiatus, they were such a good and underrated band.","enchantae","0","1","2019-09-01T14:56:56.000Z","UgxRYl-DqmHTsAX_ITB4AaABAg","None","FALSE","wzZWXrlDj-A"
"1513","Like si vienes de la intro de srluly xd","Pan OwO","0","0","2019-09-01T13:17:52.000Z","UgyKRshVtkagcMihRdN4AaABAg","None","FALSE","wzZWXrlDj-A"
"1522","HAAAAAAAA >:D
TE JAMO xd
M recordas a freddy merquri nu C por que :v","Cielo The Killer","0","0","2019-09-01T03:15:24.000Z","UgzOMdCgitDeoDpvraR4AaABAg","None","FALSE","wzZWXrlDj-A"
"1532","Nananananananananaannananan.!","Pubg Delisi emir sns","0","1","2019-08-31T22:25:50.000Z","Ugx0xWkfSZWwkOAYXAx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1542","L'unica cosa positiva di questo video sono le tette spaziali della cioccolatina, il resto è pura merda...","Marco Renz","0","0","2019-08-30T19:30:59.000Z","Ugws3DaUu80EM9-6rZV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1552","La lalalalalalalala lifecell","Yusuf","0","0","2019-08-28T18:51:08.000Z","UgwBO_THoGCuldttb9F4AaABAg","None","FALSE","wzZWXrlDj-A"
"1562","Ehh venido por Luly","David roblox","0","0","2019-08-28T12:52:25.000Z","Ugy31H67yYT6RjqMRbB4AaABAg","None","FALSE","wzZWXrlDj-A"
"1572","NA NA NA NA NA NA NA 




No lie  Authentic views c o m  is the best","AshleyJessicaVEVO","1","4","2019-08-28T06:27:38.000Z","UgzPoowHyWKGpos-1IJ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1582","NA NA NA NA NA NA NA 




No lie  Authentic views c o m  is the best","AshleyJessicaVEVO","0","0","2019-08-28T06:27:36.000Z","UgzR5_I5OCA5v_OWGed4AaABAg","None","FALSE","wzZWXrlDj-A"
"1592","na na na na na lifecell ksssnzpzn","sessiz kalamayan biri","0","0","2019-08-26T17:06:10.000Z","UgxHIDRTStqg--GmTSt4AaABAg","None","FALSE","wzZWXrlDj-A"
"1602","i always ignored this song and i regret that i did","kara malia","0","0","2019-08-26T14:24:44.000Z","UgwwnGbIAXwrDyOrldN4AaABAg","None","FALSE","wzZWXrlDj-A"
"1613","huh lalalalala lifecelll!!!!","Atom GC","0","0","2019-08-26T06:28:40.000Z","Ugw8Avs9nQWIBZVvZZh4AaABAg","None","FALSE","wzZWXrlDj-A"
"1622","Gostei","Isaac7352","0","0","2019-08-25T23:33:14.000Z","UgxxU_RWEJIzpVujXpN4AaABAg","None","FALSE","wzZWXrlDj-A"
"1632","Joe Jonas tryna dance while Nicki Minaj is rapping <U+0001F44E><U+0001F3FD><U+0001F44E><U+0001F3FD><U+0001F913><U+0001F913>","Teewon Beglar","0","0","2019-08-25T21:13:34.000Z","Ugw91yn4AWWQ5iOa05F4AaABAg","None","FALSE","wzZWXrlDj-A"
"1642","queen of rap pretty AF","Teahiorai Hiro","0","0","2019-08-24T08:20:18.000Z","Ugzbv3BwnYtKZC5SxVV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1652","<U+043E><U+0447><U+0435><U+043D><U+044C> <U+043F><U+043E><U+043D><U+0440><U+0430><U+0432><U+0438><U+043B><U+043E><U+0441><U+044C>, <U+0434><U+0430> <U+043D><U+0435> <U+0442><U+043E> <U+0447><U+0442><U+043E>-<U+0431><U+044B> <U+043F><U+043E><U+043D><U+0440><U+0430><U+0432><U+0438><U+043B><U+043E><U+0441><U+044C>, <U+044F> <U+0434><U+0430><U+0432><U+043D><U+043E> <U+0442><U+0430><U+043A><U+043E><U+0433><U+043E> <U+0437><U+0430><U+0432><U+043E><U+0434><U+043D><U+043E><U+0433><U+043E> <U+0438><U+0441><U+043F><U+043E><U+043B><U+043D><U+0435><U+043D><U+0438><U+044F> <U+043D><U+0435> <U+0432><U+0438><U+0434><U+0435><U+043B> <U+0438> <U+043D><U+0435> <U+0441><U+043B><U+044B><U+0448><U+0430><U+043B>, <U+0438> <U+043C><U+0443><U+0437><U+044B><U+043A><U+0430> <U+0438> <U+043A><U+043B><U+0438><U+043F>, <U+043F><U+0440><U+043E><U+0441><U+0442><U+043E> <U+0441><U+0443><U+043F><U+0435><U+0440>","Naviiigator","0","1","2019-08-23T23:52:30.000Z","UgzHZKHkut_j1y1UWTZ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1662","NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA","Faikhaer Fake","0","0","2019-08-23T10:32:07.000Z","UgxEkzDwB74kY2sw2fJ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1672","Nananananananannaannannnnna<U+0001F61C><U+0001F61C><U+0001F61C><U+0001F61C>","Higo Sayen","0","0","2019-08-21T22:29:06.000Z","Ugy39cYIScghe3EnCrx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1682","Ship","Zyfalxx","0","1","2019-08-20T22:23:32.000Z","Ugzvrs7cMRPtMvLEcdh4AaABAg","None","FALSE","wzZWXrlDj-A"
"1692","Damn..<U+0001F451>QUEEN<U+0001F451>(nicki) looks good","Meli Nakarawa","0","4","2019-08-20T03:15:00.000Z","UgwOLjoCBWV9Lw-gTtF4AaABAg","None","FALSE","wzZWXrlDj-A"
"1702","Nicki Minaj <U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D>","Bohodir BB","0","3","2019-08-18T15:24:13.000Z","UgyfzPw1KipJgVRzbx54AaABAg","None","FALSE","wzZWXrlDj-A"
"1713","*NA NA NA NA NA NA NA NA JAEGER!*","isham TGM //isham","0","1","2019-08-18T14:11:06.000Z","Ugy10__miptrqd3YD5l4AaABAg","None","FALSE","wzZWXrlDj-A"
"1722","Mr.Bean it’s you?","Renatha Andrade","0","1","2019-08-18T13:58:47.000Z","UgxFlETQATnPCA7scH94AaABAg","None","FALSE","wzZWXrlDj-A"
"1732","*KISSING STRANGERS!*","American boy","0","0","2019-08-18T06:19:02.000Z","UgwssPkh5JQWSSuFRFR4AaABAg","None","FALSE","wzZWXrlDj-A"
"1742","I love your music","Susan Miller","0","0","2019-08-18T04:20:52.000Z","UgzZu5m54d1IvLmUKnt4AaABAg","None","FALSE","wzZWXrlDj-A"
"1752","No one notice here that joe jonas has same voice with One Republic","Benjie Boro","0","0","2019-08-16T14:01:10.000Z","Ugy5CL2tRbUY3Kr77p54AaABAg","None","FALSE","wzZWXrlDj-A"
"1762","2019 from nicki fan <3","Hong Tono","0","3","2019-08-16T13:02:50.000Z","UgyEo859InLWI3xHOYx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1772","LIFECELL","YAYIN SIZDE","0","0","2019-08-16T02:31:32.000Z","UgzmalYeDcsaIFGJa2Z4AaABAg","None","FALSE","wzZWXrlDj-A"
"1782","Na na na  nana a a a!","Genna'sbookclub books","0","0","2019-08-15T23:45:42.000Z","UgxvdHQP2qsBy-u0R-p4AaABAg","None","FALSE","wzZWXrlDj-A"
"1792","Good","Alex Zhigalov","0","0","2019-08-15T21:18:11.000Z","Ugw2UDRNhO3oMRENylh4AaABAg","None","FALSE","wzZWXrlDj-A"
"1802","Nicki with her dark hair is superior a flawless queen <U+0001F60D><U+0001F60D><U+0001F60D>","Naomi Meme","0","2","2019-08-15T05:21:56.000Z","UgxLHCe4NFp2px6elk54AaABAg","None","FALSE","wzZWXrlDj-A"
"1813","Cardi b <U+0001F929><U+0001F929><U+0001F929><U+0001F929>","Martín hc Ramírez","0","0","2019-08-15T03:37:18.000Z","UgxdKGz43lcH2Y6PLv54AaABAg","None","FALSE","wzZWXrlDj-A"
"1822","Alguien que hable español por aquí <U+0001F62A><U+0001F644><U+0001F617> like <U+0001F605>","Luis Alberto Hernández Palestino","0","0","2019-08-14T22:11:00.000Z","UgwA650SYZtDOVgGCop4AaABAg","None","FALSE","wzZWXrlDj-A"
"1832","Jack with the dog xD","Captain Olimar","0","0","2019-08-14T15:00:32.000Z","Ugxzwq6djuvSA661k0J4AaABAg","None","FALSE","wzZWXrlDj-A"
"1842","He's a effin' meal","eden dolon","0","0","2019-08-14T10:40:15.000Z","UgzxvRl5F6DmJxSnbg94AaABAg","None","FALSE","wzZWXrlDj-A"
"1852","august 2019¿¿¿????","Jose David Gomez Arias","0","1","2019-08-14T01:40:11.000Z","Ugw1CMHwVTGnenoztNJ4AaABAg","None","FALSE","wzZWXrlDj-A"
"1862","I love this song so much!","Isabella Belleza","0","0","2019-08-14T00:29:53.000Z","Ugx4Q8eWyQbN5a4vx914AaABAg","None","FALSE","wzZWXrlDj-A"
"1872","Kissing strangers: NA NA NA NA NA NA NA NA 
blurred lines: WOO 
Mans not hot: SKLLLA","Lady Boombox","0","0","2019-08-12T14:50:01.000Z","UgxdJ4YHqfREmrblezx4AaABAg","None","FALSE","wzZWXrlDj-A"
"1882","2019","Sirinity 54","0","2","2019-08-12T04:01:18.000Z","UgzSYll1yRWx-wTkOXR4AaABAg","None","FALSE","wzZWXrlDj-A"
"1892","<U+0420><U+0443><U+0441><U+0441><U+043A><U+0438><U+0435>?","<U+0411><U+0435><U+0430><U+0442><U+0430> _<U+0443><U+0442><U+043A><U+0430>","0","0","2019-08-11T20:49:13.000Z","UgwNQKEhkl1sbPMSgA54AaABAg","None","FALSE","wzZWXrlDj-A"
"1902","Adorei a linda musica","Geisiane Lima","0","0","2019-08-11T17:26:52.000Z","UgwhBg0QVNMFJCcr-RR4AaABAg","None","FALSE","wzZWXrlDj-A"
"1913","O nanan","vette Davis","0","0","2019-08-11T01:46:41.000Z","UgwXq-5Eqr6l-wN4M554AaABAg","None","FALSE","wzZWXrlDj-A"
"1922","Heyy","vette Davis","0","0","2019-08-11T01:46:00.000Z","Ugytxkr4wP6kGR0CtTF4AaABAg","None","FALSE","wzZWXrlDj-A"
"1932","Go joe lol","OutlawStarx","0","0","2019-08-10T22:51:33.000Z","UgxV0ju0Gr57L3jtNu14AaABAg","None","FALSE","wzZWXrlDj-A"
"1941","NA NA NA NA NA <U+0001F3B6> :3","Ip P","0","1","2019-08-10T18:00:56.000Z","UgwYmBy35SALKrhJuYV4AaABAg","None","FALSE","wzZWXrlDj-A"
"1951","R.i.P. Neighbours + 09.08.2019","Liliana Schilling von Canstatt","0","0","2019-08-09T17:40:42.000Z","UgzIJTT40F2NdwQ_eRR4AaABAg","None","FALSE","wzZWXrlDj-A"
"1961","""Im Jem and these b!tches is the Holograms"" flol Nicki is on fire with this song, I like the collabs where she puts extra effort in.","milkylata","0","0","2019-08-09T12:09:52.000Z","UgywI5YBRNDIRX8C9zd4AaABAg","None","FALSE","wzZWXrlDj-A"
"1971","2019 anyone!?????<U+0001F60D><U+0001F60D><U+0001F60D>","Magali Nunez","0","0","2019-08-08T04:53:30.000Z","UgxhMVflgEWUWeHgErd4AaABAg","None","FALSE","wzZWXrlDj-A"
"1981","Yes Theory had joined the chat","Sreejith","0","0","2019-08-08T02:20:04.000Z","UgxGS7-Gcmv5nLK8bvF4AaABAg","None","FALSE","wzZWXrlDj-A"
"1991","BUUMM NANANANA LIFECELL","Mustafa Ozkn","0","1","2019-08-07T03:03:33.000Z","UgxE9z8RB9xSFhXFWzF4AaABAg","None","FALSE","wzZWXrlDj-A"
"2001","2:18 I got a boy that I kinda like
This is a kiss-kiss, tongue him down kind of night
He got that uhm-uhm, heard he got that China white
He got that bomb, I think I'mma call him dynamite
I gotta lotta sons, I can show you all the sonograms
Me? I'm Jem, and these bitches is the holograms
Me? I win and these bitches just lose
They ships sink, but my ship is just cruise
Anyway, I'm back, but my baby got, gimme piggy back
Drip drip, with a kitty cat, put it in his lap
Sip sip, on the tip tip, lick on his lip-lip
I think he tryna hit young Nic' like a quick pick","Sikhokele Makekana","0","88","2019-08-06T17:36:47.000Z","UgzGwWBxQ-n9NwipiDt4AaABAg","None","FALSE","wzZWXrlDj-A"
"2012","August 2019?)","Rau Bay","0","3","2019-08-06T15:33:35.000Z","UgzZRo3-5Z_Mm1u274l4AaABAg","None","FALSE","wzZWXrlDj-A"
"2021","I've addicted to his voice !!!
Ssso sexy.","Keejeong Chang","0","0","2019-08-05T23:59:07.000Z","UgwdW_isOkEeT1CP63B4AaABAg","None","FALSE","wzZWXrlDj-A"
"2031","bro why does nicki look prettier","xllout","0","3","2019-08-05T23:23:30.000Z","UgzAiLHgfPlxdJP157d4AaABAg","None","FALSE","wzZWXrlDj-A"
"2041","Kissed a stranger yesterday and didn’t ask for contacts now i can’t stop thinking about it","annegien wait","0","0","2019-08-05T20:47:26.000Z","Ugyo1iLXGDFoN6iyZq14AaABAg","None","FALSE","wzZWXrlDj-A"
"2051","2:19 Cardi B could never","Diego Alejandro Lazcano Silva","1","3","2019-08-05T02:18:00.000Z","UgxUtBxP3HhJViQ3Z1V4AaABAg","None","FALSE","wzZWXrlDj-A"
"2061","Li li li li li li li lifecelllll","kemal gezgin","0","0","2019-08-04T20:23:58.000Z","Ugw2ZQvOG8LHLzQcA154AaABAg","None","FALSE","wzZWXrlDj-A"
"2071","Such an underrated song :(","Titi Shitasha","0","4","2019-08-04T15:36:37.000Z","UgwmXCFn7rQsIG0g6Fd4AaABAg","None","FALSE","wzZWXrlDj-A"
"2081","Am I the only one who found this song bc of ONEWE/MAS","NotURJiminJams Music","0","0","2019-08-04T14:02:21.000Z","Ugzkx3YJZ2K81xyQ2FZ4AaABAg","None","FALSE","wzZWXrlDj-A"
"2091","Nicki ate on this song like she always does like her verse and her look wad amazing","Barbi E","0","34","2019-08-04T11:15:13.000Z","Ugwf2KcPXbEow18DFQF4AaABAg","None","FALSE","wzZWXrlDj-A"
"2102","2:17 not a big fan of Nikki But she look too gorgeous in this
Agree?","Kureiji Sama","2","19","2019-08-04T07:42:47.000Z","UgyX9EEcfByVkkHiCQ94AaABAg","None","FALSE","wzZWXrlDj-A"
"2112","and in 2019 we still kiss strangers","<U+041A><U+0438><U+0440><U+0438><U+043B><U+043B> <U+041B><U+0430><U+0442><U+043A><U+0438><U+043D>","0","0","2019-08-04T07:36:20.000Z","UgxfJl14MZH3wDfJTB54AaABAg","None","FALSE","wzZWXrlDj-A"
"2121","Selling hottest replay button 2:22 2:22 2:22 2:22 2:22 2:22","Tea Tea","0","2","2019-08-04T05:08:35.000Z","UgxnO1jd2s4tQpa0xYF4AaABAg","None","FALSE","wzZWXrlDj-A"
"2131","2019???? Na na na na na","Annely Helena","0","0","2019-08-04T05:08:20.000Z","Ugw2IiuCD4VXzaqySfl4AaABAg","None","FALSE","wzZWXrlDj-A"
"2141","We need another colab with Nicki minaj","Aman Sexpert","0","0","2019-08-04T04:05:56.000Z","UgwTuyK6uXC2iEMmUph4AaABAg","None","FALSE","wzZWXrlDj-A"
"2151","Here only for Nicki minaj no one else","Aman Sexpert","0","1","2019-08-04T04:05:41.000Z","UgzpRBqDRI1WFXspqiB4AaABAg","None","FALSE","wzZWXrlDj-A"
"2161","<U+0001F60D>","Janet Pach","0","0","2019-08-04T03:46:22.000Z","UgxIGJETUAuAIeeQqtx4AaABAg","None","FALSE","wzZWXrlDj-A"
"2171","I just left this for myself: 2:18","Column","0","4","2019-08-03T09:17:46.000Z","Ugx880j1ifxeEQ6p6sF4AaABAg","None","FALSE","wzZWXrlDj-A"
"2181","Yo vengo por Luly xD","Xime c:","0","1","2019-08-03T05:17:11.000Z","UgxZhmVnqu2UxVd3nVt4AaABAg","None","FALSE","wzZWXrlDj-A"
"2191","02-08-19 <U+0001F618>","Omar'S McCormick","0","1","2019-08-02T21:48:48.000Z","UgwpPOCMnEy71YpRSh94AaABAg","None","FALSE","wzZWXrlDj-A"
"2201","2019????","Zaki Zizou","0","0","2019-08-02T19:37:36.000Z","UgyygTxW9VtL31ez5B54AaABAg","None","FALSE","wzZWXrlDj-A"
"2212","Somoane 2019!?","Francesca Ro<U+0219>ca","0","1","2019-08-02T17:16:15.000Z","UgzAFxAJ0Gg61NqRz9N4AaABAg","None","FALSE","wzZWXrlDj-A"
