"","Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID"
"12","Oh u gotta see my reaction <U+0001F602><U+0001F525><U+0001F918><U+2764><U+FE0F>","Cord Jboor","0","0","2019-11-17T04:59:06.000Z","UgxEpXZbjxNZQSWtc354AaABAg","None","FALSE","r32IDx01CeU"
"13","Z-squad <U+2665><U+FE0F>","Thongam Borish Thongam Borish","0","0","2019-11-17T04:56:21.000Z","UgzNemvirIgFu3q5gj94AaABAg","None","FALSE","r32IDx01CeU"
"14","Eat me","Elen Luiza","0","0","2019-11-17T04:53:38.000Z","UgyjgjJnOSC02oHRElt4AaABAg","None","FALSE","r32IDx01CeU"
"15","Perfect song For John Wick","Mahesh Patel","0","1","2019-11-17T04:52:02.000Z","UgwJ2ZluONlUMm1fsOd4AaABAg","None","FALSE","r32IDx01CeU"
"16","Who is your favorite?? 
Harry Styles = Like 
Liam Payne = Like
Niall Horan = Like
Louis Tomlinson = Like
Zayn Malik = Like
One Direction =Like","Ju","0","1","2019-11-17T04:50:32.000Z","UgzJfuAHwhj41g6_3S14AaABAg","None","FALSE","r32IDx01CeU"
"17","<U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4>","Mafer Cv","0","0","2019-11-17T04:48:34.000Z","Ugy132IXVhbjqYRyTvx4AaABAg","None","FALSE","r32IDx01CeU"
"18","such a great one!
I love you zaynnnn","Chehak Tater","0","0","2019-11-17T04:46:35.000Z","UgyPEyoEQ3bxFfy1D4Z4AaABAg","None","FALSE","r32IDx01CeU"
"19","You killed it <U+0001F60D>","Shahadat Fardin","0","0","2019-11-17T04:46:16.000Z","UgyUS5pHdiC5DnmQ0Wd4AaABAg","None","FALSE","r32IDx01CeU"
"20","I LOVE THIS","Chehak Tater","0","0","2019-11-17T04:46:15.000Z","UgwQrQd4SEWozRO-vZx4AaABAg","None","FALSE","r32IDx01CeU"
"21","I still like your song ""Still Got Time"".","Afnan Sultan","0","0","2019-11-17T04:45:24.000Z","Ugz0VnVdQGt63FpVE0J4AaABAg","None","FALSE","r32IDx01CeU"
"22","this is a bop tho","Isabella Westfall","0","0","2019-11-17T04:43:30.000Z","Ugxjbab98UpvStZm6ed4AaABAg","None","FALSE","r32IDx01CeU"
"23","The king is back again<U+0001F618><U+0001F618><U+0001F451>","m malik","0","0","2019-11-17T04:43:03.000Z","UgyI6Zp_ArezIrGZHBd4AaABAg","None","FALSE","r32IDx01CeU"
"24","Who's here after 1 millio....wait it's not even million what....why Zayn is underrated <U+0001F62D>","Popular Opinion","0","0","2019-11-17T04:41:39.000Z","Ugyty77PZm_BXz1vo1t4AaABAg","None","FALSE","r32IDx01CeU"
"25","Ingin mencari rakyat +62 di sinii mungkin ad yg nyasar","Syah Rial","0","1","2019-11-17T04:40:28.000Z","UgwmXvguNsYRJv-ws_J4AaABAg","None","FALSE","r32IDx01CeU"
"26","<U+0001F60D><U+0001F60D><U+0001F47B>","tm 27","0","0","2019-11-17T04:37:37.000Z","UgwWhsQKv3XkDttwXGB4AaABAg","None","FALSE","r32IDx01CeU"
"27","He nailed it<U+0001F60E><U+0001F60E> amazing","aniket khadse","0","1","2019-11-17T04:37:00.000Z","UgxoUL25leQcSgG3DoV4AaABAg","None","FALSE","r32IDx01CeU"
"28","0:24 do you rock <U+0001F311> and roll<U+0001F300>","Xander Blaze","0","0","2019-11-17T04:36:22.000Z","UgxlE8nOLLdJpFNIqnJ4AaABAg","None","FALSE","r32IDx01CeU"
"29","That 'Well Well' in the beginning...damn!","saaz frenvis","0","0","2019-11-17T04:35:58.000Z","Ugwuh5D3faSNNk3TbjR4AaABAg","None","FALSE","r32IDx01CeU"
"30","I hit the like button when video is 0.02","Nagarjun Yadav","0","0","2019-11-17T04:35:50.000Z","UgzhNTQXGqNguePfkAh4AaABAg","None","FALSE","r32IDx01CeU"
"31","<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","Stephany Perdomo","0","0","2019-11-17T04:35:42.000Z","UgykccIaBPBKwzvQSll4AaABAg","None","FALSE","r32IDx01CeU"
"32","This should be in #Lucifer S05... 
<U+0001F525><U+0001F525>","Hotspot Gaming","0","0","2019-11-17T04:27:09.000Z","Ugy5jC_qCtdtm23OpZh4AaABAg","None","FALSE","r32IDx01CeU"
"33","This is <U+0001F525><U+0001F525>","Claire h","0","0","2019-11-17T04:16:13.000Z","UgyHl5LRoRpWQCo_u-N4AaABAg","None","FALSE","r32IDx01CeU"
"34","<U+2764>","Solta official","0","0","2019-11-17T04:15:59.000Z","UgyB1ZPDQIfKlypy6dx4AaABAg","None","FALSE","r32IDx01CeU"
"35","Bhut hard","Sahil Meshram","0","0","2019-11-17T04:12:56.000Z","UgyhjrolCRUeBAWWc6N4AaABAg","None","FALSE","r32IDx01CeU"
"36","You rocked it after The Whole New World...","SouRav Das","0","0","2019-11-17T04:11:42.000Z","Ugz2qX0AgM6UCF2Rf0t4AaABAg","None","FALSE","r32IDx01CeU"
"37","world best music","muhaiminul kabir","0","0","2019-11-17T04:09:25.000Z","UgwFGq7spAxxHUW8MNt4AaABAg","None","FALSE","r32IDx01CeU"
"38","Primeiro br","Cezar Emanoel","0","0","2019-11-17T04:05:53.000Z","Ugy9ivFuX3AAHFfyZoZ4AaABAg","None","FALSE","r32IDx01CeU"
"39","Lets make 1billion guys","Shaik Rezwan","0","0","2019-11-17T04:05:38.000Z","UgwMqhdk14ZgPqKuLmF4AaABAg","None","FALSE","r32IDx01CeU"
"40","Who is best 


Like for zayn 
<U+0001F447><U+0001F3FB>","Muskan Mahey","0","12","2019-11-17T04:04:10.000Z","UgxwL4SV_xG0Hw5bTIF4AaABAg","None","FALSE","r32IDx01CeU"
"41","Listen to it 1st time its not bad
2nd times its good 
Listen to it for the 3rd time now I'm addicted","BALAJIED BIAM'Z","0","1","2019-11-17T04:01:46.000Z","Ugx5kXraxkXSl9nRo6F4AaABAg","None","FALSE","r32IDx01CeU"
"42","Harry : ""Lights up""
Zayn  :"" Light me up""
 My zarry heart cant take this <U+0001F52B><U+0001F498>","hey hey","0","1","2019-11-17T04:00:55.000Z","UgzHKVd_12UF-wR8nEB4AaABAg","None","FALSE","r32IDx01CeU"
"43","This song is <U+0001F525><U+0001F525><U+0001F525>","Nicole Everett","0","0","2019-11-17T04:00:49.000Z","UgylKadiVV11nsLfG7x4AaABAg","None","FALSE","r32IDx01CeU"
"44","i want this song in lucifer season 5","Satwik Singh","0","1","2019-11-17T03:58:46.000Z","UgyohQZwcdfVnrdj4Ot4AaABAg","None","FALSE","r32IDx01CeU"
"45","I think that this song can fit in ""YOU"" series.","Negm Malik","0","0","2019-11-17T03:55:58.000Z","UgxYiv-KWPg7S5ZuUJV4AaABAg","None","FALSE","r32IDx01CeU"
"46","Killed it man","sunil kumar","0","0","2019-11-17T03:55:08.000Z","Ugxk0tx7375JdaDSZUV4AaABAg","None","FALSE","r32IDx01CeU"
"47","Me encantó <U+0001F60D><U+0001F525>","Jeshua Ríos","0","0","2019-11-17T03:52:46.000Z","UgwhLRiIUD0221E2-Sd4AaABAg","None","FALSE","r32IDx01CeU"
"48","Killed <U+0001F60E>","Devil Gaming","0","0","2019-11-17T03:50:29.000Z","UgyoV4DbSF7If4qbqjF4AaABAg","None","FALSE","r32IDx01CeU"
"49","love you","Gabriella Dias","0","0","2019-11-17T03:49:55.000Z","UgxvuLcHHIl_hIXZRD14AaABAg","None","FALSE","r32IDx01CeU"
"50","Is perfect for Lucifer :3","Jonathan Noé Díaz","0","0","2019-11-17T03:42:26.000Z","UgyKfDLW_iP7fpcR7Ah4AaABAg","None","FALSE","r32IDx01CeU"
"51","I love seeing all the comments saying it should be one the show “Lucifer” that would be so DOPEEE!!! <U+0001F525>","Janneth F","0","0","2019-11-17T03:40:27.000Z","Ugy7wMY32GKu1205lVR4AaABAg","None","FALSE","r32IDx01CeU"
"52","I love Zayn so freaking much!! Who agrees?","Madi Bradley","0","1","2019-11-17T03:35:18.000Z","UgyM0cF2BbMT2_ghNdV4AaABAg","None","FALSE","r32IDx01CeU"
"53","TE AMOOO","Faby Oz","0","0","2019-11-17T03:29:03.000Z","Ugz5dFBC8x4Pg00Th694AaABAg","None","FALSE","r32IDx01CeU"
"54","Zayn Zayn Zayn We love you","PRINCE YT GAMING","0","0","2019-11-17T03:26:37.000Z","UgxiTeXqzdlX3Zdcalt4AaABAg","None","FALSE","r32IDx01CeU"
"55","<U+2764><U+FE0F><U+0001F525>","RAH UL","0","0","2019-11-17T03:24:56.000Z","UgyB9CRwB_LK-YONAIt4AaABAg","None","FALSE","r32IDx01CeU"
"56","ALIGGGG<U+0001F918><U+0001F3FB><U+0001F918><U+0001F3FB><U+0001F918><U+0001F3FB><U+0001F918><U+0001F3FB>","Alif Indra","0","0","2019-11-17T03:24:47.000Z","Ugww5fS0NKjW2JcfBlx4AaABAg","None","FALSE","r32IDx01CeU"
"57","Zayn you killed it <U+2764><U+FE0F>","Digna Nerya","0","0","2019-11-17T03:22:41.000Z","UgzdvzorhPhIe2bCsZl4AaABAg","None","FALSE","r32IDx01CeU"
"58","I loved it, this song is amazing. Now is one of my favs. I love you","Gabriela Ascencio","0","0","2019-11-17T03:19:57.000Z","UgyXovOVbOeXY1TWg_F4AaABAg","None","FALSE","r32IDx01CeU"
"59","super dope!","Larik Bayu","0","0","2019-11-17T03:13:23.000Z","UgxUhe9xZ_6nFGgOLNl4AaABAg","None","FALSE","r32IDx01CeU"
"60","Thats amazingg!!
From indonesia <U+0001F1EE><U+0001F1E9>","Aaron Lapod","0","1","2019-11-17T03:12:03.000Z","UgznW8ZU4Bp3awdvorJ4AaABAg","None","FALSE","r32IDx01CeU"
"61","Zayn you're the best","Abhijith s","0","0","2019-11-17T03:11:40.000Z","Ugw1qFn0CLH0mQwsroZ4AaABAg","None","FALSE","r32IDx01CeU"
"62","Suena muyyy bien zayn ya queremos nuevo album por favor","Francisco Sandoval","0","0","2019-11-17T03:11:28.000Z","UgxanQ7nl6AyMokzfM54AaABAg","None","FALSE","r32IDx01CeU"
"63","<U+0001F499><U+0001F499><U+0001F499>","Susmita Shrestha","0","0","2019-11-17T03:11:21.000Z","UgzabbV28mIiPXZP-VR4AaABAg","None","FALSE","r32IDx01CeU"
"64","Zayn: You better run from me, before I take your soul

Me: I'm not going to run baby","Rochelle Gamase","0","0","2019-11-17T03:10:15.000Z","Ugzrhy7kAjjH0ViLAw14AaABAg","None","FALSE","r32IDx01CeU"
"65","Zayn <U+0001F60D><U+0001F1E7><U+0001F1F7>","Alex Sohza","0","1","2019-11-17T03:09:25.000Z","UgyfQfsVJ2_gBAXLrPR4AaABAg","None","FALSE","r32IDx01CeU"
"66","No-one is gonna light you up","Sakina Morudwala","0","0","2019-11-17T03:07:02.000Z","Ugyrn4-G_q-cH_JT-gd4AaABAg","None","FALSE","r32IDx01CeU"
"67","Your voice is soo crazy <U+0001F44D>","Prince Debbarma","0","0","2019-11-17T03:05:24.000Z","UgwiasXDG8QSzd6m-gl4AaABAg","None","FALSE","r32IDx01CeU"
"68","Doesn't it sounds like a phineas and ferb song","Yash Negi","0","0","2019-11-17T03:03:07.000Z","UgxKWAUmpzbapOLsMDt4AaABAg","None","FALSE","r32IDx01CeU"
"69","3am and i’m balling my eyes out tf","Duwa","0","0","2019-11-17T03:01:08.000Z","UgyytxGXDukpyBgTy_F4AaABAg","None","FALSE","r32IDx01CeU"
"70","I CAN'T LET YOU GO ZAYN<U+0001F62D><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>","Pamela Amanda","0","0","2019-11-17T03:00:44.000Z","UgxnN2Nl4k-532u1ebJ4AaABAg","None","FALSE","r32IDx01CeU"
"71","Zayn es tremendo dios, es que solo escuchar su vozzz! me derrite, lo amo","floor __li","0","0","2019-11-17T02:58:02.000Z","UgzWIQMM4qFho-deSIl4AaABAg","None","FALSE","r32IDx01CeU"
"72","Zayn is a student who doesn't study whole year but still get 90%","MR. FAKER","0","0","2019-11-17T02:57:46.000Z","UgyiwvRwcIqSSepunSt4AaABAg","None","FALSE","r32IDx01CeU"
"73","<U+0001F525><U+0001F525>","rayenmadrid","0","1","2019-11-17T02:55:09.000Z","Ugy_TNiMCDn2yh1xaq94AaABAg","None","FALSE","r32IDx01CeU"
"74","zayn i love you","Edith Garcia","0","0","2019-11-17T02:54:46.000Z","UgyMzbG4Eb5XyzfaKhd4AaABAg","None","FALSE","r32IDx01CeU"
"75","November 17, 2019- Road to 1 million views. <U+2764><U+FE0F>","Jem L.","0","0","2019-11-17T02:53:54.000Z","UgwFHW_-N4AS9uiCZyR4AaABAg","None","FALSE","r32IDx01CeU"
"76","Those runs<U+0001F525><U+0001F525><U+0001F525> Baby boy got flamesss<U+0001F970>","Mo","0","0","2019-11-17T02:53:14.000Z","UgwhILh3-vlpRjilKOV4AaABAg","None","FALSE","r32IDx01CeU"
"77","I miss him.","Mo","0","0","2019-11-17T02:52:35.000Z","UgwlxBwuBwRcQx-N50R4AaABAg","None","FALSE","r32IDx01CeU"
"78","From Nepal <U+0001F1F3><U+0001F1F5>","Dibya Shrestha","0","0","2019-11-17T02:43:39.000Z","UgwOwJmknc9NImx9VyB4AaABAg","None","FALSE","r32IDx01CeU"
"79","Brasil<U+2764>","Denise Bruno","0","1","2019-11-17T02:38:09.000Z","UgxAJHf21gJVkEcYOsh4AaABAg","None","FALSE","r32IDx01CeU"
"80","I wanna hear it in Lucifer season5 <U+0001F602>","Teara Smith","0","1","2019-11-17T02:35:33.000Z","UgwoWUVFnidimfzlcNB4AaABAg","None","FALSE","r32IDx01CeU"
"81","Still love trampoline <U+0001F5A4><U+0001F5A4><U+0001F5A4>","Lisa LPD","0","0","2019-11-17T02:33:36.000Z","Ugx7YbaD7aDimqTZqO54AaABAg","None","FALSE","r32IDx01CeU"
"82","STREAM!","Teddy Meep","0","0","2019-11-17T02:33:31.000Z","UgwFNqoomc-ezy-LkIl4AaABAg","None","FALSE","r32IDx01CeU"
"83","Cyberpunk 2077","Ice Cream","0","0","2019-11-17T02:29:04.000Z","Ugy3N73c0ogE6OQRxxh4AaABAg","None","FALSE","r32IDx01CeU"
"84","Zayn: You better run from me
 Before I take your soul. 



Me. Take it, it's yours.","Denise Sieben","0","0","2019-11-17T02:28:50.000Z","Ugx3WM3gp6YvmC0R9214AaABAg","None","FALSE","r32IDx01CeU"
"85","holy shit this is amazing","Sandy","0","0","2019-11-17T02:28:20.000Z","UgwcY75niVDjk6NOTdN4AaABAg","None","FALSE","r32IDx01CeU"
"86","Out of the 5 boys zayn is the one who drop bangers.","LYRICS MANIA","0","2","2019-11-17T02:28:01.000Z","Ugz8bM-bkCesolAqroR4AaABAg","None","FALSE","r32IDx01CeU"
"87","<U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>","Mira Elena","0","0","2019-11-17T02:26:18.000Z","UgyeWopsAkhi_vTb6h94AaABAg","None","FALSE","r32IDx01CeU"
"88","https://youtu.be/gkNAGIFwowQ
for zayn fans a little cover .. please watch it and share so that even zayn can see it","Nilam Niraula","0","0","2019-11-17T02:24:42.000Z","Ugw-CWdjugYFpADuN9h4AaABAg","None","FALSE","r32IDx01CeU"
"89","Zayn x Lauren Jauregui
pillowtalkvibez","Samuel Restrepo","0","0","2019-11-17T02:23:43.000Z","Ugz8_oT3wo0eSoBYaJF4AaABAg","None","FALSE","r32IDx01CeU"
"90","Wow, if he made this killer with R3HAB then he should rather collaborate with H..Harry Styles, Li..Liam payne, LoU...Louis tomlinson and one more ....its coming com..yes, Niall Horan.","Edward McGrath","0","0","2019-11-17T02:23:28.000Z","UgxyIOSyk9wl-hpE8wZ4AaABAg","None","FALSE","r32IDx01CeU"
"91","Zayn's voice is getting raspier.......
Who else thinks that?????","Steven Babu","0","0","2019-11-17T02:22:30.000Z","UgwXqGUvSB0HSj2R2Cl4AaABAg","None","FALSE","r32IDx01CeU"
"92","Can't wait to see the music video of it! its awesome love it<U+0001F648><U+2764><U+FE0F>","Rashlei Detera","0","0","2019-11-17T02:21:20.000Z","UgxZgf2FQSrEsw2R20R4AaABAg","None","FALSE","r32IDx01CeU"
"93","Respect from ghostcross.. <U+0001F607>","ghostcross music","0","0","2019-11-17T02:19:56.000Z","UgzJzjmbeIt73qNq3394AaABAg","None","FALSE","r32IDx01CeU"
"94","Zaynn please do colab with taylor swift againn","Amanda Hana","0","0","2019-11-17T02:18:42.000Z","Ugxqa-nDbYpiURiPf1x4AaABAg","None","FALSE","r32IDx01CeU"
"95","LUCIFER VIBES?!?!?!?!?!","M <U+039B> R <U+0268> <U+039B>","0","0","2019-11-17T02:14:27.000Z","Ugzj_NIddtNIW5RcKEB4AaABAg","None","FALSE","r32IDx01CeU"
"96","please i want this PERFECT | BOP | GORGEOUS SONG TO GETTING TRENDING, he deserve and should to be , i guess , do you agree?","Spread Kindness","0","0","2019-11-17T02:11:28.000Z","UgwrgDKZV4LJQM2QFJB4AaABAg","None","FALSE","r32IDx01CeU"
"97","Harry: lights up!!!
Zayn: light me up!!!","Mark Dadubo","0","0","2019-11-17T02:09:44.000Z","UgyBor_QCOF-5x9Elwl4AaABAg","None","FALSE","r32IDx01CeU"
"98","For what movie is this?","RR","0","0","2019-11-17T02:09:40.000Z","UgyCY15ZMKamweaVuLF4AaABAg","None","FALSE","r32IDx01CeU"
"99","rangbong man ?","Simo Labank","0","0","2019-11-17T02:09:02.000Z","Ugx60c9RjKHIFY5Nj8d4AaABAg","None","FALSE","r32IDx01CeU"
"100","Tiene más view la Divaza","Kelvin Guevara","0","0","2019-11-17T02:02:38.000Z","UgxiIz9dMAxi9aJ8R7x4AaABAg","None","FALSE","r32IDx01CeU"
"101","<U+0001F49E><U+0001F49E><U+0001F49E><U+0001F49E>","Ruthy 385","0","0","2019-11-17T01:57:02.000Z","UgyUid8c9NbZZGqs-rR4AaABAg","None","FALSE","r32IDx01CeU"
"102","this would slap in 2014..............................","ESSGEE","0","0","2019-11-17T01:53:25.000Z","UgwjE1ZWaWRUHBGiJll4AaABAg","None","FALSE","r32IDx01CeU"
"103","<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+2764><U+2764><U+2764><U+2764> shoooo dopeeee","Mentari Tika Fortherina Tarigan","0","0","2019-11-17T01:52:40.000Z","UgzeDhKaYKmA4RbBqAR4AaABAg","None","FALSE","r32IDx01CeU"
"104","I see... Almost everybody talking about how Zayn doing it but why there doesn't anyone talk about how R3HAB making it ?
Me first, R3HAB, you made it the best for Zayn and for all your fan, thanks you very much","Dick Web","0","0","2019-11-17T01:50:35.000Z","UgwsQrEN7QDsfMaXOpt4AaABAg","None","FALSE","r32IDx01CeU"
"105","This is the perfect song to use during a dramatic scene of a show or movie","Michelle Gibson","0","0","2019-11-17T01:39:32.000Z","Ugx4JhePmHmGZ95P3MN4AaABAg","None","FALSE","r32IDx01CeU"
"106","cant stop listening?
who's with me <U+0001F447><U+0001F447>","Andriana Lsl","0","2","2019-11-17T01:38:41.000Z","Ugzah1bY4APFJoeZygl4AaABAg","None","FALSE","r32IDx01CeU"
"107","This is sooooo gooooood","Zaara Malik","0","0","2019-11-17T01:34:00.000Z","Ugz8QjLsVPs49OmvawZ4AaABAg","None","FALSE","r32IDx01CeU"
"108","Morocco","Rahal Salman","0","0","2019-11-17T01:31:43.000Z","Ugxb7MZN_o9IrN_1wNR4AaABAg","None","FALSE","r32IDx01CeU"
"109","<U+2764><U+FE0F>","Hamza Karim","0","0","2019-11-17T01:30:24.000Z","UgxVnbBD_g7qFeAoTdx4AaABAg","None","FALSE","r32IDx01CeU"
"110","<U+0001F618><U+0001F618><U+0001F618><U+0001F618>","Ng<U+1ECD>c Anh Lê","0","0","2019-11-17T01:30:03.000Z","Ugx269lB-ZmCWkYuqFV4AaABAg","None","FALSE","r32IDx01CeU"
"111","Damn this is giving me that Lucifer vibe","superadudu","0","0","2019-11-17T01:28:35.000Z","Ugz0sX3cAoTDTA0AhC94AaABAg","None","FALSE","r32IDx01CeU"
"112","<U+2764><U+FE0F><U+0001F5A4>","Aak ASH","0","0","2019-11-17T01:24:44.000Z","UgzQ2814lqiWrp3NQU54AaABAg","None","FALSE","r32IDx01CeU"
"113","<U+0001F49A><U+0001F49B>","ICHVA SUKMA","0","0","2019-11-17T01:21:44.000Z","UgwjdmJxiKbYOUZ5jIZ4AaABAg","None","FALSE","r32IDx01CeU"
"114","omg the best song ever <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F525><U+0001F525><U+0001F525>","exolgalaxy 1","0","0","2019-11-17T01:20:29.000Z","UgyI0uBMkN9EvRRLird4AaABAg","None","FALSE","r32IDx01CeU"
"115","Love it <U+0001F64C><U+2665><U+FE0F>","Liz Alejandra","0","0","2019-11-17T01:09:38.000Z","Ugx5o_r02_UI4Rmb2314AaABAg","None","FALSE","r32IDx01CeU"
"116","No one :

Not even Donald trump :

All the comments :
<U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447>","larry is fookin real","0","0","2019-11-17T01:08:25.000Z","UgwjShGzCOVeHA5X0PB4AaABAg","None","FALSE","r32IDx01CeU"
"117","Damn Zayn, you're just killing it. I'm so proud of you, love u xx.","Andrea Lozada","0","0","2019-11-17T01:03:52.000Z","UgwBTk-TQXOZUece9kN4AaABAg","None","FALSE","r32IDx01CeU"
"118","Su voz es única <U+0001F608>","Lissi.M","0","0","2019-11-17T01:01:18.000Z","UgzjuqoXb8kcp4z3EO54AaABAg","None","FALSE","r32IDx01CeU"
"119","His voice is my addiction..<U+0001F648><U+0001F63B>","Sairantri Pathak","0","0","2019-11-17T00:57:03.000Z","UgwNnPVQm59q7qYJtTx4AaABAg","None","FALSE","r32IDx01CeU"
"120","perfect song <U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F>","Andreza Adriane","0","0","2019-11-17T00:56:48.000Z","UgwhTVMTlofnWJLDY0N4AaABAg","None","FALSE","r32IDx01CeU"
"121","Fabulous song!!<U+0001F601><U+0001F60A><U+0001F917><U+0001F60D><U+0001F601>","Willian Will","0","0","2019-11-17T00:56:14.000Z","UgyYNFh4MZ5T_S2qxSJ4AaABAg","None","FALSE","r32IDx01CeU"
"122","I see a 15/16 years old kid who dreams of being someone one day. Looking  threw the window of a car/bus or whatever, hoping that one day he will achive his desire.
I've been there and I was lonley. Be confident. Back straight, head forword and focus.","George Adrian","0","0","2019-11-17T00:52:37.000Z","Ugx56vqMIs2rQWcTIGR4AaABAg","None","FALSE","r32IDx01CeU"
"123","Wow<U+0001F525><U+0001F525>","Maria Rahman","0","0","2019-11-17T00:51:48.000Z","UgyAZ55Hrkp10REU7Y94AaABAg","None","FALSE","r32IDx01CeU"
"124","Guys I think I've been here for a couple of days now. I can't leave. Help.","The Jade Reaper","0","1","2019-11-17T00:48:26.000Z","UgxWeGw5S8tKBcOMvmF4AaABAg","None","FALSE","r32IDx01CeU"
"125","His voice ahhhhhhh","Kristine Dumangas","0","0","2019-11-17T00:47:42.000Z","UgxbTTG4Y0FReT1gAPp4AaABAg","None","FALSE","r32IDx01CeU"
"126","I love you zayn and your song","simon pariyar","0","0","2019-11-17T00:43:25.000Z","Ugz8KIEDNFuDUHRVK9Z4AaABAg","None","FALSE","r32IDx01CeU"
"127","Zayn is God<U+0001F64F>","Ashish poudel","0","0","2019-11-17T00:38:28.000Z","Ugxxpnc2P46BdIm3IKl4AaABAg","None","FALSE","r32IDx01CeU"
"128","Zayn is the king of saving the music industry!!!!<U+0001F44F><U+0001F44C><U+0001F918><U+0001F64C><U+0001F44F><U+0001F44F>Period!!!!!","mimi montes","0","0","2019-11-17T00:37:44.000Z","UgzLxViIUK_4oP05zYd4AaABAg","None","FALSE","r32IDx01CeU"
"129","<U+0001F499>","Tian Martiani","0","0","2019-11-17T00:35:53.000Z","UgzevXe4mSkDATpEpp14AaABAg","None","FALSE","r32IDx01CeU"
"130","His voice is so good it gives me shivers","unbox it bro","0","0","2019-11-17T00:31:44.000Z","UgzRMY95MlD73zHL_mN4AaABAg","None","FALSE","r32IDx01CeU"
"131","Light me up","Ayush Patel","0","0","2019-11-17T00:29:19.000Z","UgzJFwMu42xTaUvxbkB4AaABAg","None","FALSE","r32IDx01CeU"
"132","Pls R3HAB make a collab with alok","_TIUZIN _","0","0","2019-11-17T00:29:09.000Z","UgwuSSHNf6Gv30pLYJB4AaABAg","None","FALSE","r32IDx01CeU"
"133","imma get obsessed with this guy <U+0001F62D>","Rindiani Ririn","0","0","2019-11-17T00:21:21.000Z","UgxFTPkTBFIQXdkrsXJ4AaABAg","None","FALSE","r32IDx01CeU"
"134","amazayn <U+0001F49F><U+0001F49F><U+0001F49F>","elise d","0","1","2019-11-17T00:16:08.000Z","Ugx4u3y-JdC3ElXIbGx4AaABAg","None","FALSE","r32IDx01CeU"
"135","Buena bro <U+0001F495><U+0001F60D>","Fanny Soft","0","0","2019-11-17T00:13:48.000Z","UgxAoNZRavLNyzKfon14AaABAg","None","FALSE","r32IDx01CeU"
